,dataset,run_name,summary_path,Direction,backbone,batch_size,best_epoch,best_val_primary,epochs_trained,learning_rate,n_classes,seed,strategy,task,test_acc,test_auc,test_auc_macro,test_f1_macro,test_loss,test_primary,total_params,trainable_params,training_time_sec,unfreeze_pct
2546,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed42,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed42/summary.json,end,swin_tiny_patch4_window7_224,64,7,0.9999918864649,16,0.0001,11,42,partial,classification,0.9328140214216164,0.9972648350508084,,0.9242645427830064,0.2866641155429646,0.9972648350508084,27527813,24851267,204.0596091747284,60
2547,organcmnist,organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed49,organcmnist/organcmnist_swin_tiny_patch4_window7_224_LP_pct0_seed49/summary.json,0,swin_tiny_patch4_window7_224,64,57,0.9993535978896176,58,0.0001,11,49,LP,classification,0.8767039922103214,0.9912455121024556,,0.8621189776681922,0.3528390752021657,0.9912455121024556,27527813,8459,603.3955540657043,0
2548,organcmnist,organcmnist_vit_base_patch16_224_partial_pct20_dirstart_seed49,organcmnist/organcmnist_vit_base_patch16_224_partial_pct20_dirstart_seed49/summary.json,start,vit_base_patch16_224,64,18,0.9999758248885314,33,0.0001,11,49,partial,classification,0.9275803310613436,0.9968866733060714,,0.9227395634093984,0.2605523868759935,0.9968866733060714,85807115,21272075,554.553409576416,20
2549,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed41,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed41/summary.json,start,swin_tiny_patch4_window7_224,64,24,0.9999774770245636,28,0.0001,11,41,partial,classification,0.931110029211295,0.9967223428089188,,0.9256009281748953,0.2803401799814761,0.9967223428089188,27527813,2901401,473.2111308574677,40
2550,organcmnist,organcmnist_densenet121_partial_pct60_dirstart_seed49,organcmnist/organcmnist_densenet121_partial_pct60_dirstart_seed49/summary.json,start,densenet121,64,16,0.999932983983174,22,0.0001,11,49,partial,classification,0.9320837390457644,0.9961332714898392,,0.9250769030388808,0.2482463286020035,0.9961332714898392,6965131,4269131,356.83300828933716,60
2551,organcmnist,organcmnist_resnet18_partial_pct40_dirstart_seed40,organcmnist/organcmnist_resnet18_partial_pct40_dirstart_seed40/summary.json,start,resnet18,64,40,0.999552722409746,40,0.0001,11,40,partial,classification,0.8875365141187926,0.9930663439247608,,0.8754304901750025,0.32704118148301,0.9930663439247608,11182155,679179,361.9865214824677,40
2552,organcmnist,organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed41,organcmnist/organcmnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed41/summary.json,end,swin_tiny_patch4_window7_224,64,8,0.9999952211017078,17,0.0001,11,41,partial,classification,0.9368305744888024,0.9974495067859032,,0.9289003691388874,0.2595200516254634,0.9974495067859032,27527813,15968807,186.49882292747495,20
2553,organcmnist,organcmnist_densenet121_partial_pct60_dirstart_seed47,organcmnist/organcmnist_densenet121_partial_pct60_dirstart_seed47/summary.json,start,densenet121,64,26,0.9999613693299116,29,0.0001,11,47,partial,classification,0.9331791626095424,0.9963889437179868,,0.9252066975608688,0.2545480824602666,0.9963889437179868,6965131,4269131,463.2054131031037,60
2554,organcmnist,organcmnist_vit_base_patch16_224_full_pct0_seed44,organcmnist/organcmnist_vit_base_patch16_224_full_pct0_seed44/summary.json,0,vit_base_patch16_224,64,15,0.999990230392196,16,0.0001,11,44,full,classification,0.9367088607594936,0.9976007906106816,,0.9298636061602806,0.2751546337742127,0.9976007906106816,85807115,85807115,322.1374533176422,0
2555,organcmnist,organcmnist_resnet18_LP_pct0_seed44,organcmnist/organcmnist_resnet18_LP_pct0_seed44/summary.json,0,resnet18,64,91,0.99514364739522,95,0.0001,11,44,LP,classification,0.7975900681596884,0.978730965409309,,0.7686729758184434,0.6266633946766225,0.978730965409309,11182155,5643,793.4201126098633,0
2556,organcmnist,organcmnist_densenet121_partial_pct40_dirstart_seed42,organcmnist/organcmnist_densenet121_partial_pct40_dirstart_seed42/summary.json,start,densenet121,64,13,0.999888893929668,28,0.0001,11,42,partial,classification,0.9137049659201558,0.9956257289627952,,0.9036910329671513,0.2465226830726908,0.9956257289627952,6965131,1299275,420.22121357917786,40
2557,organcmnist,organcmnist_densenet121_partial_pct40_dirstart_seed40,organcmnist/organcmnist_densenet121_partial_pct40_dirstart_seed40/summary.json,start,densenet121,64,27,0.999619016333315,42,0.0001,11,40,partial,classification,0.9090798442064264,0.9954368474337564,,0.9013084531826648,0.2753010233936384,0.9954368474337564,6965131,1299275,634.9372696876526,40
2558,organcmnist,organcmnist_densenet121_full_pct0_seed45,organcmnist/organcmnist_densenet121_full_pct0_seed45/summary.json,0,densenet121,64,16,0.9999892826047834,20,0.0001,11,45,full,classification,0.9309883154819864,0.996331821623134,,0.924486043999618,0.2633007861847101,0.996331821623134,6965131,6965131,353.3222620487213,0
2559,organcmnist,organcmnist_resnet18_full_pct0_seed45,organcmnist/organcmnist_resnet18_full_pct0_seed45/summary.json,0,resnet18,64,14,0.9999161505914624,22,0.0001,11,45,full,classification,0.925267770204479,0.9956728283110384,,0.9168424457658992,0.2496966915999272,0.9956728283110384,11182155,11182155,188.02903151512143,0
2560,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed43,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed43/summary.json,start,swin_tiny_patch4_window7_224,64,29,0.9954770693725656,42,0.0001,11,43,partial,classification,0.8364110116687437,0.983997744402241,,0.7868771996697214,0.681631041339774,0.983997744402241,27527813,8230877,770.3886044025421,60
2561,organsmnist,organsmnist_densenet121_full_pct0_seed48,organsmnist/organsmnist_densenet121_full_pct0_seed48/summary.json,0,densenet121,64,5,0.9952932453433846,20,0.0001,11,48,full,classification,0.8246289792681545,0.9815122887575324,,0.7806419992211698,0.5069931722853495,0.9815122887575324,6965131,6965131,376.0259826183319,0
2562,organsmnist,organsmnist_densenet121_partial_pct40_dirend_seed49,organsmnist/organsmnist_densenet121_partial_pct40_dirend_seed49/summary.json,end,densenet121,64,8,0.9953373802173122,21,0.0001,11,49,partial,classification,0.8156791661946301,0.9782869201331476,,0.7671489673848412,0.5834020856713903,0.9782869201331476,6965131,5533451,265.12814569473267,40
2563,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed48,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed48/summary.json,end,swin_tiny_patch4_window7_224,64,4,0.9956045205629338,19,0.0001,11,48,partial,classification,0.8357312790302481,0.9845705342248672,,0.7938930607317068,0.506237517664398,0.9845705342248672,27527813,19521791,227.005197763443,40
2564,organsmnist,organsmnist_densenet121_partial_pct40_dirend_seed40,organsmnist/organsmnist_densenet121_partial_pct40_dirend_seed40/summary.json,end,densenet121,64,9,0.9948256317770128,24,0.0001,11,40,partial,classification,0.8177183641101167,0.9770979642370928,,0.766944997211717,0.6154248606467593,0.9770979642370928,6965131,5533451,312.3944499492645,40
2565,organsmnist,organsmnist_densenet121_partial_pct20_dirend_seed42,organsmnist/organsmnist_densenet121_partial_pct20_dirend_seed42/summary.json,end,densenet121,64,15,0.9939640503580024,30,0.0001,11,42,partial,classification,0.8105811714059137,0.975176697608416,,0.7641956116601012,0.6665734288053237,0.975176697608416,6965131,2695691,283.47518515586853,20
2566,organsmnist,organsmnist_densenet121_full_pct0_seed45,organsmnist/organsmnist_densenet121_full_pct0_seed45/summary.json,0,densenet121,64,12,0.9952491168204288,20,0.0001,11,45,full,classification,0.8328990597031835,0.9798924576433666,,0.7806596993301962,0.6263726928095886,0.9798924576433666,6965131,6965131,375.9112510681152,0
2567,organsmnist,organsmnist_vit_base_patch16_224_full_pct0_seed44,organsmnist/organsmnist_vit_base_patch16_224_full_pct0_seed44/summary.json,0,vit_base_patch16_224,64,11,0.996434855092304,26,0.0001,11,44,full,classification,0.8163588988331256,0.980895912650156,,0.7696213366926498,0.740042373592007,0.980895912650156,85807115,85807115,553.2800078392029,0
2568,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed42,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed42/summary.json,start,swin_tiny_patch4_window7_224,64,9,0.9955302421183784,24,0.0001,11,42,partial,classification,0.8292738189645407,0.9849389723964768,,0.7739122917747102,0.4831792712211609,0.9849389723964768,27527813,8230877,433.0108323097229,60
2569,organsmnist,organsmnist_resnet18_LP_pct0_seed47,organsmnist/organsmnist_resnet18_LP_pct0_seed47/summary.json,0,resnet18,64,85,0.984157247100399,94,0.0001,11,47,LP,classification,0.6718024243797439,0.9529563410356608,,0.602553546864454,0.8873703993748927,0.9529563410356608,11182155,5643,815.200926065445,0
2570,organsmnist,organsmnist_densenet121_partial_pct60_dirstart_seed42,organsmnist/organsmnist_densenet121_partial_pct60_dirstart_seed42/summary.json,start,densenet121,64,7,0.995280453738582,22,0.0001,11,42,partial,classification,0.8084286847173445,0.9802917389641568,,0.7607985373061713,0.5132932170577671,0.9802917389641568,6965131,4269131,367.37698316574097,60
2571,organsmnist,organsmnist_swin_tiny_patch4_window7_224_full_pct0_seed42,organsmnist/organsmnist_swin_tiny_patch4_window7_224_full_pct0_seed42/summary.json,0,swin_tiny_patch4_window7_224,64,38,0.9958574160738916,38,0.0001,11,42,full,classification,0.8343718137532571,0.9796858987011888,,0.7855430962425846,0.9195985283324684,0.9796858987011888,27527813,27527813,754.4439926147461,0
2572,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed41,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed41/summary.json,start,swin_tiny_patch4_window7_224,64,17,0.9952380031390934,32,0.0001,11,41,partial,classification,0.8284807975529626,0.9830182222375176,,0.7785159367199199,0.6345809295341589,0.9830182222375176,27527813,8230877,572.0589597225189,60
2573,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed44,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed44/summary.json,start,swin_tiny_patch4_window7_224,64,37,0.9939401319217068,52,0.0001,11,44,partial,classification,0.8021978021978022,0.979102059002692,,0.7539615724322004,0.5692827445657357,0.979102059002692,27527813,679031,890.478640794754,20
2574,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed41,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed41/summary.json,end,swin_tiny_patch4_window7_224,64,17,0.995799564123084,32,0.0001,11,41,partial,classification,0.8350515463917526,0.983311302321855,,0.7891944508899861,0.7209255564687909,0.983311302321855,27527813,24851267,432.9446849822998,60
2575,organsmnist,organsmnist_resnet18_full_pct0_seed48,organsmnist/organsmnist_resnet18_full_pct0_seed48/summary.json,0,resnet18,64,18,0.995236179895204,33,0.0001,11,48,full,classification,0.8186246742947774,0.9785283605870404,,0.7713779619996632,0.5619509269793829,0.9785283605870404,11182155,11182155,290.498238325119,0
2576,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed47,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed47/summary.json,end,swin_tiny_patch4_window7_224,64,10,0.9960674718788805,25,0.0001,11,47,partial,classification,0.8415090064574601,0.9829490005963732,,0.7937171490381784,0.7283171785698421,0.9829490005963732,27527813,19521791,298.7008707523346,40
2577,organsmnist,organsmnist_densenet121_LP_pct0_seed43,organsmnist/organsmnist_densenet121_LP_pct0_seed43/summary.json,0,densenet121,64,62,0.98984032351886,63,0.0001,11,43,LP,classification,0.7437407952871871,0.9679805807950664,,0.6893847561208788,0.6718451186366703,0.9679805807950664,6965131,11275,586.1485302448273,0
2578,organsmnist,organsmnist_resnet18_full_pct0_seed43,organsmnist/organsmnist_resnet18_full_pct0_seed43/summary.json,0,resnet18,64,21,0.9946769373180796,26,0.0001,11,43,full,classification,0.8066160643480231,0.9744131101596084,,0.7593200414433011,0.6645534593557966,0.9744131101596084,11182155,11182155,238.4813449382782,0
2579,organsmnist,organsmnist_densenet121_partial_pct60_dirstart_seed45,organsmnist/organsmnist_densenet121_partial_pct60_dirstart_seed45/summary.json,start,densenet121,64,13,0.9948729845302864,28,0.0001,11,45,partial,classification,0.8205505834371813,0.9801482210054338,,0.7728749551550291,0.5667357794616533,0.9801482210054338,6965131,4269131,470.8730092048645,60
2580,organsmnist,organsmnist_vit_base_patch16_224_partial_pct60_dirend_seed48,organsmnist/organsmnist_vit_base_patch16_224_partial_pct60_dirend_seed48/summary.json,end,vit_base_patch16_224,64,5,0.9958420598407042,20,0.0001,11,48,partial,classification,0.8400362524073864,0.9841002713248088,,0.7910870027045722,0.5384314050493033,0.9841002713248088,85807115,56711435,356.7823820114136,60
2581,organsmnist,organsmnist_densenet121_partial_pct40_dirstart_seed40,organsmnist/organsmnist_densenet121_partial_pct40_dirstart_seed40/summary.json,start,densenet121,64,39,0.9941868393355168,54,0.0001,11,40,partial,classification,0.8034439787017107,0.9789821663849924,,0.7568040554803521,0.6098983895735465,0.9789821663849924,6965131,1299275,865.6082434654236,40
2582,organsmnist,organsmnist_resnet18_partial_pct60_dirend_seed43,organsmnist/organsmnist_resnet18_partial_pct60_dirend_seed43/summary.json,end,resnet18,64,17,0.9949578762823812,32,0.0001,11,43,partial,classification,0.8092217061289226,0.9784166685038732,,0.76135936020884,0.5655380781146063,0.9784166685038732,11182155,11024651,293.78775668144226,60
2583,organsmnist,organsmnist_vit_base_patch16_224_LP_pct0_seed41,organsmnist/organsmnist_vit_base_patch16_224_LP_pct0_seed41/summary.json,0,vit_base_patch16_224,64,41,0.9921626045239468,41,0.0001,11,41,LP,classification,0.7727427211963295,0.975164535141126,,0.7284352272821703,0.5718950767447983,0.975164535141126,85807115,8459,579.3546464443207,0
2584,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed46,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed46/summary.json,start,swin_tiny_patch4_window7_224,64,16,0.9936470820738122,28,0.0001,11,46,partial,classification,0.7985725614591594,0.979451300624314,,0.7447641126502689,0.5147392381576524,0.979451300624314,27527813,679031,478.47446751594543,20
2585,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed47,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed47/summary.json,start,swin_tiny_patch4_window7_224,64,33,0.9930471271727274,34,0.0001,11,47,partial,classification,0.8052565990710321,0.9790350964706668,,0.7588629287382194,0.5275403798922248,0.9790350964706668,27527813,679031,588.5236616134644,20
2586,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed43,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed43/summary.json,end,swin_tiny_patch4_window7_224,64,10,0.995564672514918,23,0.0001,11,43,partial,classification,0.8264415996374759,0.9822565837926408,,0.7766523473823537,0.7472551601088565,0.9822565837926408,27527813,15968807,254.40539073944092,20
2587,organsmnist,organsmnist_densenet121_LP_pct0_seed41,organsmnist/organsmnist_densenet121_LP_pct0_seed41/summary.json,0,densenet121,64,68,0.989987282526278,68,0.0001,11,41,LP,classification,0.7434009289679393,0.9682181198139465,,0.6881430594788718,0.6680148183435634,0.9682181198139465,6965131,11275,644.8840045928955,0
2588,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed42,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed42/summary.json,end,swin_tiny_patch4_window7_224,64,31,0.9961815511100466,46,0.0001,11,42,partial,classification,0.8477398889770024,0.9829429191780628,,0.8044852764009824,0.7973705430825552,0.9829429191780628,27527813,19521791,544.040390253067,40
2589,organsmnist,organsmnist_densenet121_partial_pct60_dirend_seed45,organsmnist/organsmnist_densenet121_partial_pct60_dirend_seed45/summary.json,end,densenet121,64,10,0.99483906137976,25,0.0001,11,45,partial,classification,0.8250821343604848,0.9813550272940756,,0.7771268666133276,0.5863860181492307,0.9813550272940756,6965131,6585227,367.2938802242279,60
2590,organsmnist,organsmnist_swin_tiny_patch4_window7_224_full_pct0_seed40,organsmnist/organsmnist_swin_tiny_patch4_window7_224_full_pct0_seed40/summary.json,0,swin_tiny_patch4_window7_224,64,19,0.9953949592363276,20,0.0001,11,40,full,classification,0.8324459046108531,0.983946704701861,,0.7833945161881285,0.7188518644459005,0.983946704701861,27527813,27527813,397.7585425376892,0
2591,organsmnist,organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed48,organsmnist/organsmnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed48/summary.json,start,swin_tiny_patch4_window7_224,64,26,0.9937707057384464,41,0.0001,11,48,partial,classification,0.8109210377251614,0.9800132994405768,,0.7604906606029967,0.5157042314176974,0.9800132994405768,27527813,679031,703.6295540332794,20
2592,organsmnist,organsmnist_vit_base_patch16_224_partial_pct60_dirstart_seed41,organsmnist/organsmnist_vit_base_patch16_224_partial_pct60_dirstart_seed41/summary.json,start,vit_base_patch16_224,64,22,0.9963945293669416,37,0.0001,11,41,partial,classification,0.8290472414183755,0.9839001016072624,,0.7780649496419669,0.786677039835764,0.9839001016072624,85807115,56711435,742.0381603240967,60
